row_id,week_date,month,sku,category,region,channel,promo_type,discount_pct,baseline_units,actual_units_sold,selling_price,revenue,promo_cost,incremental_units,incremental_revenue,is_promo
851,2023-05-08,5,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Light Discount (10%),10,1002.4,1282,112.5,144225.0,16025.0,279.64,18929.86,1
852,2023-05-15,5,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,927.2,927,125.0,115875.0,0,0,0,0
853,2023-05-22,5,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Light Discount (10%),10,1076.2,1331,112.5,149737.5,16637.5,254.82,15214.65,1
854,2023-05-29,5,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,923.8,923,125.0,115375.0,0,0,0,0
855,2023-06-05,6,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1094.6,1094,125.0,136750.0,0,0,0,0
856,2023-06-12,6,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1062.6,1062,125.0,132750.0,0,0,0,0
857,2023-06-19,6,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1267.3,1267,125.0,158375.0,0,0,0,0
858,2023-06-26,6,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1045.2,1045,125.0,130625.0,0,0,0,0
859,2023-07-03,7,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Deep Discount (30%),30,1190.4,2248,87.5,196700.0,84300.0,1057.55,47894.17,1
860,2023-07-10,7,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Light Discount (10%),10,982.1,1260,112.5,141750.0,15750.0,277.87,18983.49,1
861,2023-07-17,7,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Display + Discount,15,1274.2,2648,106.25,281350.0,49650.0,1373.81,122075.98,1
862,2023-07-24,7,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1216.7,1216,125.0,152000.0,0,0,0,0
863,2023-07-31,7,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1071.2,1071,125.0,133875.0,0,0,0,0
864,2023-08-07,8,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,987.2,987,125.0,123375.0,0,0,0,0
865,2023-08-14,8,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1142.2,1142,125.0,142750.0,0,0,0,0
866,2023-08-21,8,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1131.2,1131,125.0,141375.0,0,0,0,0
867,2023-08-28,8,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Light Discount (10%),10,1120.3,1342,112.5,150975.0,16775.0,221.75,10943.57,1
868,2023-09-04,9,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,835.6,835,125.0,104375.0,0,0,0,0
869,2023-09-11,9,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Medium Discount (20%),20,907.8,1295,100.0,129500.0,32375.0,387.19,16024.06,1
870,2023-09-18,9,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1058.4,1058,125.0,132250.0,0,0,0,0
871,2023-09-25,9,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1039.3,1039,125.0,129875.0,0,0,0,0
872,2023-10-02,10,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,893.8,893,125.0,111625.0,0,0,0,0
873,2023-10-09,10,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Medium Discount (20%),20,918.2,1418,100.0,141800.0,35450.0,499.83,27029.27,1
874,2023-10-16,10,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,952.9,952,125.0,119000.0,0,0,0,0
875,2023-10-23,10,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Light Discount (10%),10,1026.9,1367,112.5,153787.5,17087.5,340.1,25425.5,1
876,2023-10-30,10,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,BOGO (Buy One Get One),50,1037.9,2209,62.5,138062.5,138062.5,1171.08,8322.36,1
877,2023-11-06,11,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1423.4,1423,125.0,177875.0,0,0,0,0
878,2023-11-13,11,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1311.3,1311,125.0,163875.0,0,0,0,0
879,2023-11-20,11,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Medium Discount (20%),20,1268.3,1897,100.0,189700.0,47425.0,628.68,31160.49,1
880,2023-11-27,11,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1109.8,1109,125.0,138625.0,0,0,0,0
881,2023-12-04,12,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1294.6,1294,125.0,161750.0,0,0,0,0
882,2023-12-11,12,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,Light Discount (10%),10,1515.4,1977,112.5,222412.5,24712.5,461.59,32986.86,1
883,2023-12-18,12,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1275.0,1275,125.0,159375.0,0,0,0,0
884,2023-12-25,12,Energy Drink 250ml,Energy Drinks,North India,Modern Trade,No Promotion,0,1632.6,1632,125.0,204000.0,0,0,0,0
885,2023-01-02,1,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,796.0,1193,100.0,119300.0,29825.0,397.0,19799.83,1
886,2023-01-09,1,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Light Discount (10%),10,663.9,799,112.5,89887.5,9987.5,135.1,6899.61,1
887,2023-01-16,1,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,657.9,1029,100.0,102900.0,25725.0,371.15,20668.36,1
888,2023-01-23,1,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,BOGO (Buy One Get One),50,869.1,2085,62.5,130312.5,130312.5,1215.9,21675.09,1
889,2023-01-30,1,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Deep Discount (30%),30,721.0,1303,87.5,114012.5,48862.5,582.04,23892.89,1
890,2023-02-06,2,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,639.9,639,125.0,79875.0,0,0,0,0
891,2023-02-13,2,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,673.9,673,125.0,84125.0,0,0,0,0
892,2023-02-20,2,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,732.1,732,125.0,91500.0,0,0,0,0
893,2023-02-27,2,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,729.2,729,125.0,91125.0,0,0,0,0
894,2023-03-06,3,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,862.1,862,125.0,107750.0,0,0,0,0
895,2023-03-13,3,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Deep Discount (30%),30,754.2,1471,87.5,128712.5,55162.5,716.79,34436.43,1
896,2023-03-20,3,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,BOGO (Buy One Get One),50,743.5,1613,62.5,100812.5,100812.5,869.46,7870.29,1
897,2023-03-27,3,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,847.5,1251,100.0,125100.0,31275.0,403.47,19158.23,1
898,2023-04-03,4,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Display + Discount,15,844.0,1772,106.25,188275.0,33225.0,928.04,82780.52,1
899,2023-04-10,4,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,909.2,909,125.0,113625.0,0,0,0,0
900,2023-04-17,4,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,838.1,1240,100.0,124000.0,31000.0,401.94,19242.27,1
901,2023-04-24,4,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,893.7,893,125.0,111625.0,0,0,0,0
902,2023-05-01,5,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,1010.1,1630,100.0,163000.0,40750.0,619.95,36743.5,1
903,2023-05-08,5,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,809.5,809,125.0,101125.0,0,0,0,0
904,2023-05-15,5,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,1020.7,1020,125.0,127500.0,0,0,0,0
905,2023-05-22,5,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,920.9,1358,100.0,135800.0,33950.0,437.07,20683.46,1
906,2023-05-29,5,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,941.9,941,125.0,117625.0,0,0,0,0
907,2023-06-05,6,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,1056.2,1056,125.0,132000.0,0,0,0,0
908,2023-06-12,6,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,888.8,888,125.0,111000.0,0,0,0,0
909,2023-06-19,6,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,976.4,976,125.0,122000.0,0,0,0,0
910,2023-06-26,6,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,1091.2,1091,125.0,136375.0,0,0,0,0
911,2023-07-03,7,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,970.0,1516,100.0,151600.0,37900.0,546.04,30354.87,1
912,2023-07-10,7,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,900.7,1364,100.0,136400.0,34100.0,463.31,23814.13,1
913,2023-07-17,7,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,974.3,974,125.0,121750.0,0,0,0,0
914,2023-07-24,7,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Light Discount (10%),10,947.0,1212,112.5,136350.0,15150.0,265.03,17978.72,1
915,2023-07-31,7,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Light Discount (10%),10,1014.1,1253,112.5,140962.5,15662.5,238.92,14202.97,1
916,2023-08-07,8,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,844.6,844,125.0,105500.0,0,0,0,0
917,2023-08-14,8,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,890.0,889,125.0,111125.0,0,0,0,0
918,2023-08-21,8,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,839.7,839,125.0,104875.0,0,0,0,0
919,2023-08-28,8,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,918.8,918,125.0,114750.0,0,0,0,0
920,2023-09-04,9,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,924.3,924,125.0,115500.0,0,0,0,0
921,2023-09-11,9,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,911.3,1357,100.0,135700.0,33925.0,445.72,21789.41,1
922,2023-09-18,9,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,740.5,740,125.0,92500.0,0,0,0,0
923,2023-09-25,9,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Deep Discount (30%),30,817.6,1449,87.5,126787.5,54337.5,631.41,24588.47,1
924,2023-10-02,10,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Light Discount (10%),10,927.0,1237,112.5,139162.5,15462.5,310.01,23289.32,1
925,2023-10-09,10,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Light Discount (10%),10,774.1,976,112.5,109800.0,12200.0,201.91,13039.17,1
926,2023-10-16,10,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,778.8,778,125.0,97250.0,0,0,0,0
927,2023-10-23,10,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Deep Discount (30%),30,797.2,1562,87.5,136675.0,58575.0,764.84,37029.67,1
928,2023-10-30,10,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Light Discount (10%),10,725.6,965,112.5,108562.5,12062.5,239.44,17867.04,1
929,2023-11-06,11,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Display + Discount,15,974.6,1959,106.25,208143.75,36731.25,984.4,86319.19,1
930,2023-11-13,11,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,1204.7,1204,125.0,150500.0,0,0,0,0
931,2023-11-20,11,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Light Discount (10%),10,1157.5,1467,112.5,165037.5,18337.5,309.53,20353.49,1
932,2023-11-27,11,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Deep Discount (30%),30,973.3,1936,87.5,169400.0,72600.0,962.66,47733.07,1
933,2023-12-04,12,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Light Discount (10%),10,1110.2,1285,112.5,144562.5,16062.5,174.76,5782.5,1
934,2023-12-11,12,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,1113.0,1113,125.0,139125.0,0,0,0,0
935,2023-12-18,12,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,No Promotion,0,1179.4,1179,125.0,147375.0,0,0,0,0
936,2023-12-25,12,Energy Drink 250ml,Energy Drinks,North India,Quick Commerce,Medium Discount (20%),20,1174.9,1710,100.0,171000.0,42750.0,535.07,24133.47,1
937,2023-01-02,1,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,644.1,644,125.0,80500.0,0,0,0,0
938,2023-01-09,1,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,783.7,783,125.0,97875.0,0,0,0,0
939,2023-01-16,1,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Deep Discount (30%),30,591.8,1034,87.5,90475.0,38775.0,442.21,16501.16,1
940,2023-01-23,1,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,689.7,689,125.0,86125.0,0,0,0,0
941,2023-01-30,1,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Deep Discount (30%),30,655.2,1269,87.5,111037.5,47587.5,613.83,29141.73,1
942,2023-02-06,2,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,663.0,663,125.0,82875.0,0,0,0,0
943,2023-02-13,2,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,686.5,686,125.0,85750.0,0,0,0,0
944,2023-02-20,2,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,626.4,626,125.0,78250.0,0,0,0,0
945,2023-02-27,2,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,741.5,741,125.0,92625.0,0,0,0,0
946,2023-03-06,3,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,717.0,716,125.0,89500.0,0,0,0,0
947,2023-03-13,3,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,732.4,732,125.0,91500.0,0,0,0,0
948,2023-03-20,3,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,663.6,663,125.0,82875.0,0,0,0,0
949,2023-03-27,3,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Medium Discount (20%),20,625.1,966,100.0,96600.0,24150.0,340.94,18467.26,1
950,2023-04-03,4,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Light Discount (10%),10,842.6,992,112.5,111600.0,12400.0,149.43,6279.28,1
951,2023-04-10,4,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Medium Discount (20%),20,726.0,1058,100.0,105800.0,26450.0,331.96,15045.06,1
952,2023-04-17,4,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Light Discount (10%),10,811.8,1094,112.5,123075.0,13675.0,282.16,21594.9,1
953,2023-04-24,4,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,809.7,809,125.0,101125.0,0,0,0,0
954,2023-05-01,5,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,849.7,849,125.0,106125.0,0,0,0,0
955,2023-05-08,5,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,778.1,778,125.0,97250.0,0,0,0,0
956,2023-05-15,5,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,771.3,771,125.0,96375.0,0,0,0,0
957,2023-05-22,5,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,807.9,807,125.0,100875.0,0,0,0,0
958,2023-05-29,5,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Medium Discount (20%),20,860.4,1297,100.0,129700.0,32425.0,436.6,22150.25,1
959,2023-06-05,6,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,773.1,773,125.0,96625.0,0,0,0,0
960,2023-06-12,6,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,919.2,919,125.0,114875.0,0,0,0,0
961,2023-06-19,6,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,930.7,930,125.0,116250.0,0,0,0,0
962,2023-06-26,6,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,881.8,881,125.0,110125.0,0,0,0,0
963,2023-07-03,7,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,882.6,882,125.0,110250.0,0,0,0,0
964,2023-07-10,7,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,BOGO (Buy One Get One),50,815.8,1998,62.5,124875.0,124875.0,1182.19,22898.73,1
965,2023-07-17,7,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Deep Discount (30%),30,859.8,1505,87.5,131687.5,56437.5,645.22,24214.97,1
966,2023-07-24,7,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,997.0,997,125.0,124625.0,0,0,0,0
967,2023-07-31,7,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,821.4,821,125.0,102625.0,0,0,0,0
968,2023-08-07,8,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Display + Discount,15,835.9,1739,106.25,184768.75,32606.25,903.06,80276.02,1
969,2023-08-14,8,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Light Discount (10%),10,725.6,886,112.5,99675.0,11075.0,160.41,8976.5,1
970,2023-08-21,8,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,771.7,771,125.0,96375.0,0,0,0,0
971,2023-08-28,8,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,950.2,950,125.0,118750.0,0,0,0,0
972,2023-09-04,9,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,693.4,693,125.0,86625.0,0,0,0,0
973,2023-09-11,9,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,633.7,633,125.0,79125.0,0,0,0,0
974,2023-09-18,9,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Medium Discount (20%),20,780.6,1247,100.0,124700.0,31175.0,466.44,27129.44,1
975,2023-09-25,9,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,765.3,765,125.0,95625.0,0,0,0,0
976,2023-10-02,10,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Light Discount (10%),10,840.0,1069,112.5,120262.5,13362.5,228.96,15257.07,1
977,2023-10-09,10,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,807.2,807,125.0,100875.0,0,0,0,0
978,2023-10-16,10,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,674.4,674,125.0,84250.0,0,0,0,0
979,2023-10-23,10,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Light Discount (10%),10,863.9,997,112.5,112162.5,12462.5,133.13,4178.13,1
980,2023-10-30,10,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Light Discount (10%),10,856.4,992,112.5,111600.0,12400.0,135.59,4548.74,1
981,2023-11-06,11,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Light Discount (10%),10,1005.9,1322,112.5,148725.0,16525.0,316.14,22992.14,1
982,2023-11-13,11,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,1016.2,1016,125.0,127000.0,0,0,0,0
983,2023-11-20,11,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,822.9,822,125.0,102750.0,0,0,0,0
984,2023-11-27,11,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,No Promotion,0,853.5,853,125.0,106625.0,0,0,0,0
985,2023-12-04,12,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Deep Discount (30%),30,1254.0,2310,87.5,202125.0,86625.0,1055.97,45370.64,1
986,2023-12-11,12,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Medium Discount (20%),20,1053.5,1532,100.0,153200.0,38300.0,478.47,21509.09,1
987,2023-12-18,12,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Light Discount (10%),10,1048.5,1216,112.5,136800.0,15200.0,167.46,5732.14,1
988,2023-12-25,12,Energy Drink 250ml,Energy Drinks,North India,E-Commerce,Medium Discount (20%),20,956.9,1520,100.0,152000.0,38000.0,563.06,32381.96,1
989,2023-01-02,1,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,751.7,751,125.0,93875.0,0,0,0,0
990,2023-01-09,1,Energy Drink 250ml,Energy Drinks,North India,Kirana,Medium Discount (20%),20,837.5,1210,100.0,121000.0,30250.0,372.46,16307.13,1
991,2023-01-16,1,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,813.0,813,125.0,101625.0,0,0,0,0
992,2023-01-23,1,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,878.2,878,125.0,109750.0,0,0,0,0
993,2023-01-30,1,Energy Drink 250ml,Energy Drinks,North India,Kirana,Medium Discount (20%),20,742.4,1085,100.0,108500.0,27125.0,342.62,15701.95,1
994,2023-02-06,2,Energy Drink 250ml,Energy Drinks,North India,Kirana,Medium Discount (20%),20,710.4,1099,100.0,109900.0,27475.0,388.58,21097.62,1
995,2023-02-13,2,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,800.3,800,125.0,100000.0,0,0,0,0
996,2023-02-20,2,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,675.4,675,125.0,84375.0,0,0,0,0
997,2023-02-27,2,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,789.0,788,125.0,98500.0,0,0,0,0
998,2023-03-06,3,Energy Drink 250ml,Energy Drinks,North India,Kirana,Deep Discount (30%),30,884.2,1718,87.5,150325.0,64425.0,833.78,39797.64,1
999,2023-03-13,3,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,774.2,774,125.0,96750.0,0,0,0,0
1000,2023-03-20,3,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,739.4,739,125.0,92375.0,0,0,0,0
1001,2023-03-27,3,Energy Drink 250ml,Energy Drinks,North India,Kirana,Deep Discount (30%),30,747.0,1362,87.5,119175.0,51075.0,615.02,25802.16,1
1002,2023-04-03,4,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,779.6,779,125.0,97375.0,0,0,0,0
1003,2023-04-10,4,Energy Drink 250ml,Energy Drinks,North India,Kirana,Medium Discount (20%),20,1021.6,1685,100.0,168500.0,42125.0,663.39,40798.21,1
1004,2023-04-17,4,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,771.7,771,125.0,96375.0,0,0,0,0
1005,2023-04-24,4,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,796.5,796,125.0,99500.0,0,0,0,0
1006,2023-05-01,5,Energy Drink 250ml,Energy Drinks,North India,Kirana,No Promotion,0,1067.7,1067,125.0,133375.0,0,0,0,0
1007,2023-05-08,5,Energy Drink 250ml,Energy Drinks,North India,Kirana,Display + Discount,15,964.9,1947,106.25,206868.75,36506.25,982.07,86252.16,1
1008,2023-05-15,5,Energy Drink 250ml,Energy Drinks,North India,Kirana,Medium Discount (20%),20,867.1,1418,100.0,141800.0,35450.0,550.9,33412.5,1
1009,2023-05-22,5,Energy Drink 250ml,Energy Drinks,North India,Kirana,BOGO (Buy One Get One),50,829.3,1850,62.5,115625.0,115625.0,1020.67,11958.39,1
